"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Canis lupus","Capreolus capreolus","Felis catus","Lepus europaeus","Lepus timidus","Lutra lutra","Lynx lynx","Mustela erminea","Mustela nivalis","Neovison vison","Nyctereutes procyonoides","Odocoileus virginianus","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_3_SB_SampleID_951",259580,6988280,2002,641.11510848999,4.27500007053217,166,0.0391666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_952",259580,6988280,2003,565.166262149811,4.24166667461396,142,0.0975,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
"mammals_dec_3_SB_SampleID_953",622840,6992240,1999,860.290004730225,2.71666655937831,168,0.390833333333333,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_954",579490,6993210,1998,1144.07210350037,1.87499998013179,183,-0.480833333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_955",579490,6993210,2000,906.262676239014,4.16666673620542,158,0.206666666666667,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
"mammals_dec_3_SB_SampleID_956",579490,6993210,2001,866.382600784301,2.5583332379659,177,-0.1825,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
"mammals_dec_3_SB_SampleID_957",579490,6993210,2006,711.498851776123,3.2749997836848,166,-0.2075,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
"mammals_dec_3_SB_SampleID_958",526030,7000040,2000,850.041110992432,4.50000004967054,148,0.206666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_3_SB_SampleID_959",526030,7000040,2003,797.818311691284,3.38333335332572,157,0.0975,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_960",494370,7002720,2000,825.797317504883,4.41666677594185,154,0.206666666666667,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_961",538260,7003210,2002,736.557209014893,3.02499985694885,186,0.0391666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"mammals_dec_3_SB_SampleID_962",538260,7003210,2005,776.10320186615,4.11666665474575,159,-0.2675,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_963",538260,7003210,2006,623.147468566895,3.68333322803179,164,-0.2075,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"mammals_dec_3_SB_SampleID_964",522100,7003230,2005,733.279266834259,4.24999999999999,153,-0.2675,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_965",554030,7005040,2003,733.100490570068,3.17500008828938,150,0.0975,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"mammals_dec_3_SB_SampleID_966",455930,7007860,1999,640.26861000061,3.19999987383684,160,0.390833333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_967",455930,7007860,2000,733.805671691895,4.4500000278155,152,0.206666666666667,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_968",455930,7007860,2003,751.407516479492,3.22499993816018,173,0.0975,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_969",455930,7007860,2004,978.331250190735,3.20000000794728,177,0.2425,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_970",455930,7007860,2006,626.565813064575,3.75000004221996,168,-0.2075,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1
"mammals_dec_3_SB_SampleID_971",239230,7008460,1998,883.388391494751,3.74166665474574,144,-0.480833333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_972",414620,7009500,2001,785.721988677979,2.74166661500931,171,-0.1825,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_973",414620,7009500,2005,786.888725280762,3.99166663487752,172,-0.2675,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"mammals_dec_3_SB_SampleID_974",564880,7011260,1998,1002.41456317902,1.84999991456667,179,-0.480833333333333,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_975",450270,7011780,2004,923.702003479004,3.35833326975505,177,0.2425,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_976",254000,7012240,2001,767.741096496582,3.61666679382323,160,-0.1825,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_977",254000,7012240,2002,609.602738380432,4.29166669026017,170,0.0391666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_978",254000,7012240,2003,554.19745016098,4.283333260566,142,0.0975,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_979",254000,7012240,2005,732.554450511933,5.0250001748403,135,-0.2675,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_980",254000,7012240,2007,806.312383651733,4.8083333025376,100,0.173333333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_981",237220,7015140,2000,732.657493591309,5.41666674117247,120,0.206666666666667,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
"mammals_dec_3_SB_SampleID_982",237220,7015140,2002,652.865564346313,4.5749999533097,172,0.0391666666666667,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
"mammals_dec_3_SB_SampleID_983",237220,7015140,2004,759.700986385345,5.00000013411045,137,0.2425,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1
"mammals_dec_3_SB_SampleID_984",237220,7015140,2007,789.568046569824,5.03333332637945,97,0.173333333333333,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_3_SB_SampleID_985",266230,7018300,1998,761.489456653595,3.38333332538605,148,-0.480833333333333,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_986",555460,7023300,2006,665.180795669556,3.25833335705101,162,-0.2075,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
"mammals_dec_3_SB_SampleID_987",555460,7023300,2007,958.444610595704,3.52499993642171,157,0.173333333333333,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_988",459510,7025140,2000,741.125078201294,4.44166660308838,154,0.206666666666667,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_989",217970,7026830,1999,600.942680358887,4.79166656732559,153,0.390833333333333,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_990",217970,7026830,2003,522.420243263245,4.64999995628993,157,0.0975,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
"mammals_dec_3_SB_SampleID_991",217970,7026830,2007,704.402210235596,5.27499999788901,87,0.173333333333333,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_3_SB_SampleID_992",524880,7035060,2002,823.437330245972,2.56666656335194,180,0.0391666666666667,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"mammals_dec_3_SB_SampleID_993",524880,7035060,2006,698.177934646606,3.29166662693024,166,-0.2075,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
"mammals_dec_3_SB_SampleID_994",459080,7038210,1999,647.20400428772,2.99999999503294,164,0.390833333333333,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1
"mammals_dec_3_SB_SampleID_995",459080,7038210,2000,754.837230682373,4.2916665772597,158,0.206666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_996",513830,7054810,1998,956.286003112793,1.83333320418995,182,-0.480833333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_3_SB_SampleID_997",485970,7059610,1999,642.235898971558,2.83333339293798,169,0.390833333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"mammals_dec_3_SB_SampleID_998",485970,7059610,2000,826.38179397583,4.0916666040818,158,0.206666666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_3_SB_SampleID_999",485970,7059610,2004,1038.93452262878,2.84166667858759,172,0.2425,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_3_SB_SampleID_1000",495320,7059680,2002,565.441444396973,2.48333332935968,192,0.0391666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
