"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Alces alces","Canis lupus","Capreolus capreolus","Felis catus","Gulo gulo","Lepus europaeus","Lepus timidus","Lutra lutra","Lynx lynx","Mustela erminea","Mustela nivalis","Neovison vison","Nyctereutes procyonoides","Odocoileus virginianus","Sciurus vulgaris","Vulpes lagopus","Vulpes vulpes"
"mammals_dec_4_SB_SampleID_466",299410,6796780,2015,818.256487846375,6.07500004271667,81,0.433333333333333,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1
"mammals_dec_4_SB_SampleID_467",197670,6796800,2009,614.998465538025,5.89166663090388,119,-0.243333333333333,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_468",527630,6796970,2015,665.776599884033,6.11666670441627,110,0.433333333333333,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_469",198160,6798990,2009,614.998465538025,5.89166663090388,119,-0.243333333333333,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_470",198160,6798990,2010,573.753294944763,4.1416666507721,168,-1.1525,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_471",198160,6798990,2012,802.669719696045,5.49166659514109,132,-0.455833333333333,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_472",198160,6798990,2013,578.404003143311,6.60000003377597,124,0.21,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_473",227870,6800940,2013,637.814655303955,6.06666654348373,122,0.21,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1
"mammals_dec_4_SB_SampleID_474",281470,6801110,2008,912.988418579102,6.05000012305876,99,-0.378333333333333,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1
"mammals_dec_4_SB_SampleID_475",281470,6801110,2010,717.84049129486,3.45833331346512,152,-1.1525,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_476",281470,6801110,2013,700.102393150329,5.66666660209497,128,0.21,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_477",293650,6801430,2016,692.946568489075,5.12499997764826,138,-0.0383333333333333,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0
"mammals_dec_4_SB_SampleID_478",513910,6801960,2012,978.624248504639,3.81666667262713,160,-0.455833333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_479",513910,6801960,2014,712.667977333069,5.65833340088527,112,0.186666666666667,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_4_SB_SampleID_480",256990,6802730,2015,900.678700447083,6.48333340883255,71,0.433333333333333,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1
"mammals_dec_4_SB_SampleID_481",256990,6802730,2017,735.669664382935,5.3833333235234,107,0.225833333333333,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_482",403130,6802770,2009,745.273553848267,4.01666670044263,141,-0.243333333333333,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1
"mammals_dec_4_SB_SampleID_483",403130,6802770,2012,997.434020996094,3.68333329757055,158,-0.455833333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_484",403130,6802770,2015,794.325826644897,5.61666659514109,102,0.433333333333333,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_485",211520,6802910,2014,593.818313598633,6.783333480979,53,0.186666666666667,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_486",308170,6803030,2016,724.76184463501,5.08333334326744,127,-0.0383333333333333,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_487",308170,6803030,2017,911.684614181518,4.99166670255363,130,0.225833333333333,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_488",619580,6804070,2010,730.82735824585,2.57500006755193,157,-1.1525,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
"mammals_dec_4_SB_SampleID_489",619580,6804070,2011,887.629986763,4.5583333770434,125,0.293333333333333,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1
"mammals_dec_4_SB_SampleID_490",619580,6804070,2013,797.373977184296,4.97499998410542,131,0.21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_491",276990,6804690,2014,693.24801826477,6.08333320791522,76,0.186666666666667,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_492",276990,6804690,2016,671.442271232605,5.17500000695388,139,-0.0383333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"mammals_dec_4_SB_SampleID_493",266380,6804750,2008,908.947803497314,6.15833342634142,99,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_494",266380,6804750,2009,607.408284187317,4.87499999999999,130,-0.243333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_495",425630,6805310,2009,755.293893814086,4.24166667461396,144,-0.243333333333333,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_496",425630,6805310,2010,601.258832931519,3.0416665871938,159,-1.1525,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1
"mammals_dec_4_SB_SampleID_497",286420,6805820,2009,643.966821670532,4.65833333134651,130,-0.243333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_498",390100,6806270,2016,738.370749473572,4.72500007847945,139,-0.0383333333333333,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1
"mammals_dec_4_SB_SampleID_499",340600,6806350,2013,742.557957649231,5.64166656136513,132,0.21,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
"mammals_dec_4_SB_SampleID_500",340600,6806350,2015,800.589126586915,6.14166669547558,103,0.433333333333333,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_501",340600,6806350,2017,912.243884086608,5.00833332538606,139,0.225833333333333,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_502",335790,6806620,2016,725.675068855286,5.10833335916201,141,-0.0383333333333333,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_503",578930,6807710,2012,1030.97667598724,3.60833328962326,153,-0.455833333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
"mammals_dec_4_SB_SampleID_504",578930,6807710,2017,820.239795684814,4.5583333124717,150,0.225833333333333,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_505",590350,6808990,2011,879.228078842164,4.65833326677481,128,0.293333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"mammals_dec_4_SB_SampleID_506",442020,6809630,2010,594.177528381348,3.09999990463256,153,-1.1525,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_507",302840,6810170,2010,770.507368087768,3.36666649580001,150,-1.1525,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_508",302840,6810170,2016,728.458188056946,5.03333338101705,139,-0.0383333333333333,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_509",217090,6810440,2012,865.100702285766,4.78333336611589,139,-0.455833333333333,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_510",217090,6810440,2013,657.885828018189,6.11666667461396,134,0.21,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_511",217090,6810440,2015,911.486469268799,6.64166661600271,84,0.433333333333333,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_512",265890,6810540,2012,928.326498031616,4.29999993617336,143,-0.455833333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_513",295200,6810740,2013,686.824559211731,5.59166668852172,123,0.21,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_514",295200,6810740,2016,728.458188056946,5.03333338101705,139,-0.0383333333333333,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_515",224290,6810770,2009,639.360509872437,5.15000003576279,111,-0.243333333333333,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_516",224290,6810770,2010,651.824431419373,3.6666667262713,149,-1.1525,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_517",224290,6810770,2011,882.210159301758,6.32500011722246,111,0.293333333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_518",224290,6810770,2014,637.633346557617,6.46666652088364,47,0.186666666666667,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_519",626790,6811220,2008,917.184421539307,4.79999999701978,115,-0.378333333333333,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1
"mammals_dec_4_SB_SampleID_520",373400,6811580,2012,992.657028198243,3.84166661898294,162,-0.455833333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_521",543930,6811630,2011,810.390665054321,5.1916666875283,122,0.293333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_522",567600,6812200,2012,1007.94899940491,3.75833338499069,151,-0.455833333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
"mammals_dec_4_SB_SampleID_523",567600,6812200,2013,797.313184738159,5.53333348408341,132,0.21,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_524",567600,6812200,2014,725.056760787964,5.64166665077209,102,0.186666666666667,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
"mammals_dec_4_SB_SampleID_525",497950,6812420,2014,727.9823513031,5.53333334128062,109,0.186666666666667,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
"mammals_dec_4_SB_SampleID_526",216460,6812790,2010,646.707489013672,3.69999992847442,156,-1.1525,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_527",216460,6812790,2012,865.100702285766,4.78333336611589,139,-0.455833333333333,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_528",517180,6813060,2008,969.208236694336,5.48333337903022,149,-0.378333333333333,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1
"mammals_dec_4_SB_SampleID_529",517180,6813060,2010,621.042556762695,3.05833325783411,162,-1.1525,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_530",517180,6813060,2012,992.548931121825,3.75833338499069,159,-0.455833333333333,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1
"mammals_dec_4_SB_SampleID_531",517180,6813060,2016,755.29633617401,4.80000003178915,154,-0.0383333333333333,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_532",517180,6813060,2017,783.899038314819,4.71666674812635,152,0.225833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_533",229270,6813440,2016,592.566202163697,5.7333333864808,96,-0.0383333333333333,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_534",239820,6814010,2014,641.796209335327,6.42499999826154,47,0.186666666666667,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1
"mammals_dec_4_SB_SampleID_535",284420,6814660,2017,799.0748128891,5.37499994784594,116,0.225833333333333,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_536",493250,6814670,2008,909.048873901368,5.54166673620542,129,-0.378333333333333,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_537",276490,6814940,2008,932.433893203735,6.02500002769132,106,-0.378333333333333,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_538",276490,6814940,2010,718.14865398407,3.43333341677983,152,-1.1525,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_539",276490,6814940,2012,898.459966659546,4.32500003154079,141,-0.455833333333333,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_540",276490,6814940,2016,683.789793014526,5.20833333830038,123,-0.0383333333333333,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_541",618270,6815490,2013,784.518036603927,4.97500004371007,131,0.21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_542",618270,6815490,2017,823.318229675293,4.20833322405815,163,0.225833333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_543",447590,6815510,2011,891.135566711426,5.39166681965192,131,0.293333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_544",447590,6815510,2013,778.010876178741,5.30833341491719,131,0.21,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_545",210410,6815750,2011,840.852439880371,6.51666675011318,112,0.293333333333333,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_546",372460,6815760,2013,784.171264648438,5.28333318730195,139,0.21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_547",301030,6817040,2008,938.541335105896,5.92500005538265,104,-0.378333333333333,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1
"mammals_dec_4_SB_SampleID_548",264240,6817780,2011,799.586296081543,5.93333334724109,122,0.293333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_549",276850,6818470,2008,994.523894309998,5.85833337778846,109,-0.378333333333333,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_550",276850,6818470,2011,825.52530670166,5.7749999264876,128,0.293333333333333,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_551",276850,6818470,2012,920.971460342407,4.19166663785775,143,-0.455833333333333,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_552",229780,6820130,2011,895.534074783325,6.42500000198682,110,0.293333333333333,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_553",229780,6820130,2012,844.561376571656,4.84999999652306,131,-0.455833333333333,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1
"mammals_dec_4_SB_SampleID_554",229780,6820130,2017,694.912389755249,5.70833321536581,85,0.225833333333333,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_555",461770,6821770,2009,720.560451507568,4.04166655739148,148,-0.243333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_556",461770,6821770,2014,798.944964408874,5.49166663984458,106,0.186666666666667,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_557",461770,6821770,2016,760.449715614319,4.67500006159147,158,-0.0383333333333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_558",216930,6821820,2009,663.210673332214,5.23333320021629,112,-0.243333333333333,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_559",620980,6821820,2008,933.167142868043,4.75833335022132,146,-0.378333333333333,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_560",620980,6821820,2010,707.530239105224,2.48333328962326,170,-1.1525,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
"mammals_dec_4_SB_SampleID_561",607560,6821840,2017,852.230264663697,4.17500008145967,177,0.225833333333333,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1
"mammals_dec_4_SB_SampleID_562",242350,6823070,2009,609.27504825592,5.08333322405815,117,-0.243333333333333,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_563",217800,6823440,2008,848.294939994812,6.43333350184064,84,-0.378333333333333,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_564",217800,6823440,2010,633.014355659485,3.75000005960465,157,-1.1525,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_565",217800,6823440,2012,846.769474029541,4.85000007599593,132,-0.455833333333333,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_566",217800,6823440,2015,884.665962219239,6.80000002371769,71,0.433333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_567",229050,6823510,2009,627.175417900085,5.224999944369,111,-0.243333333333333,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_568",229050,6823510,2010,633.426774978637,3.74999998013178,147,-1.1525,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_569",532930,6824540,2008,963.193296432496,5.4166667163372,148,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_570",532930,6824540,2009,666.351102828979,4.01666663587094,161,-0.243333333333333,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1
"mammals_dec_4_SB_SampleID_571",532930,6824540,2012,1010.09587097168,3.67500001192093,158,-0.455833333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_572",532930,6824540,2016,760.378967285155,4.83333336313567,150,-0.0383333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_573",234110,6825500,2010,643.79040145874,3.61666665474574,151,-1.1525,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1
"mammals_dec_4_SB_SampleID_574",234110,6825500,2013,695.637700080872,6.03333329161009,126,0.21,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_575",467680,6825530,2010,631.502447128296,2.94999996821086,162,-1.1525,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
"mammals_dec_4_SB_SampleID_576",467680,6825530,2012,959.213481903077,3.59166681766511,162,-0.455833333333333,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"mammals_dec_4_SB_SampleID_577",467680,6825530,2014,784.202320098877,5.46666667362055,109,0.186666666666667,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_578",467680,6825530,2017,836.765027999877,4.68333329757055,154,0.225833333333333,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_579",312760,6825880,2008,959.986318588257,5.8000000466903,133,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_580",312760,6825880,2009,673.288731575012,4.55833337704341,137,-0.243333333333333,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1
"mammals_dec_4_SB_SampleID_581",312760,6825880,2010,769.617748260498,3.31666670242947,153,-1.1525,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_582",312760,6825880,2011,794.254173278809,5.71666677792867,130,0.293333333333333,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
"mammals_dec_4_SB_SampleID_583",312760,6825880,2013,710.861571311951,5.59999997417132,133,0.21,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_584",312760,6825880,2015,807.705034255981,6.10833333432675,85,0.433333333333333,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_585",603040,6826920,2016,931.891799926758,4.50833344459534,166,-0.0383333333333333,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0
"mammals_dec_4_SB_SampleID_586",272250,6827850,2014,656.01708316803,6.04999997590978,68,0.186666666666667,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_587",237310,6828210,2015,836.454761505127,6.74166662991047,72,0.433333333333333,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
"mammals_dec_4_SB_SampleID_588",237310,6828210,2016,620.449951171875,5.59166653578479,101,-0.0383333333333333,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_589",306660,6828670,2016,785.099661827087,4.84166671335698,160,-0.0383333333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_590",400630,6829170,2014,741.585862159729,5.4583332935969,104,0.186666666666667,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0
"mammals_dec_4_SB_SampleID_591",485660,6829710,2009,678.506360054016,4.00000005463759,148,-0.243333333333333,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_592",485660,6829710,2017,800.775912284851,4.71666669597228,155,0.225833333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_593",232020,6830300,2009,634.245151519776,5.12499994039536,116,-0.243333333333333,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_594",232020,6830300,2013,692.002714157104,6.14999989668529,122,0.21,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1
"mammals_dec_4_SB_SampleID_595",232020,6830300,2015,875.833395004273,6.67499998708567,71,0.433333333333333,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1
"mammals_dec_4_SB_SampleID_596",232020,6830300,2016,655.210277557373,5.55833335841696,102,-0.0383333333333333,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1
"mammals_dec_4_SB_SampleID_597",508150,6830560,2008,1066.93156909943,5.19166669249535,151,-0.378333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_598",508150,6830560,2011,909.205184936523,5.03333341081939,124,0.293333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_599",508150,6830560,2013,683.135405540466,5.13333335518837,136,0.21,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"mammals_dec_4_SB_SampleID_600",508150,6830560,2014,737.29675579071,5.31666675706704,98,0.186666666666667,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_601",508150,6830560,2017,820.989527702331,4.5333333487312,148,0.225833333333333,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_602",218470,6832520,2008,802.560974597931,6.62499992176891,17,-0.378333333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"mammals_dec_4_SB_SampleID_603",627080,6833340,2008,923.198481559753,4.80833329757055,148,-0.378333333333333,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_604",627080,6833340,2012,1036.27878284454,3.2416666050752,156,-0.455833333333333,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
"mammals_dec_4_SB_SampleID_605",222060,6833460,2008,802.560974597931,6.62499992176891,17,-0.378333333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_606",573620,6834140,2008,851.528395652771,5.37500001986821,144,-0.378333333333333,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"mammals_dec_4_SB_SampleID_607",573620,6834140,2011,811.076152801514,4.95833323895932,122,0.293333333333333,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"mammals_dec_4_SB_SampleID_608",274510,6834990,2012,926.427982330322,4.14999989171822,144,-0.455833333333333,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_609",274510,6834990,2016,745.695649147033,5.0083334321777,137,-0.0383333333333333,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"mammals_dec_4_SB_SampleID_610",220300,6835080,2010,604.55603313446,3.88333330551783,148,-1.1525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_611",220300,6835080,2011,917.868900299073,6.50833334525425,111,0.293333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_612",220300,6835080,2012,849.310390472413,5.01666669050852,126,-0.455833333333333,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_613",220300,6835080,2013,654.4322681427,6.39166666070621,115,0.21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_614",526500,6835950,2015,729.843200683594,5.61666673235595,125,0.433333333333333,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
"mammals_dec_4_SB_SampleID_615",526500,6835950,2017,828.098024368286,4.34166659911474,158,0.225833333333333,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1
"mammals_dec_4_SB_SampleID_616",293300,6836270,2008,1048.253074646,5.76666670416793,122,-0.378333333333333,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1
"mammals_dec_4_SB_SampleID_617",293300,6836270,2010,745.856443405151,3.23333336909611,155,-1.1525,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"mammals_dec_4_SB_SampleID_618",293300,6836270,2011,827.127471923827,5.6999998986721,129,0.293333333333333,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1
"mammals_dec_4_SB_SampleID_619",293300,6836270,2017,854.238253593444,5.01666665449739,136,0.225833333333333,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1
"mammals_dec_4_SB_SampleID_620",624360,6836280,2009,887.484901428223,3.56666662295658,155,-0.243333333333333,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
